Image ID,Label,Defect Type
unripe_plum_503,unripe,unripe
unripe_plum_504,unripe,unripe
unripe_plum_505,unripe,unripe
unripe_plum_506,unripe,unripe
unripe_plum_507,unripe,unripe
unripe_plum_508,unripe,unripe
unripe_plum_509,unripe,unripe
unripe_plum_510,unripe,unripe
unripe_plum_511,unripe,unripe
unripe_plum_512,unripe,unripe
unripe_plum_513,unripe,unripe
unripe_plum_514,unripe,unripe
unripe_plum_515,unripe,unripe
unripe_plum_516,unripe,unripe
unripe_plum_517,unripe,unripe
unripe_plum_518,unripe,unripe
unripe_plum_519,unripe,unripe
unripe_plum_520,unripe,unripe
unripe_plum_521,unripe,unripe
unripe_plum_522,unripe,unripe
unripe_plum_523,unripe,unripe
unripe_plum_524,unripe,unripe
unripe_plum_525,unripe,unripe
unripe_plum_526,unripe,unripe
unripe_plum_527,unripe,unripe
unripe_plum_528,unripe,unripe
unripe_plum_529,unripe,unripe
unripe_plum_530,unripe,unripe
unripe_plum_531,unripe,unripe
unripe_plum_532,unripe,unripe
unripe_plum_533,unripe,unripe
unripe_plum_534,unripe,unripe
unripe_plum_535,unripe,unripe
unripe_plum_536,unripe,unripe
unripe_plum_537,unripe,unripe
unripe_plum_538,unripe,unripe
unripe_plum_539,unripe,unripe
unripe_plum_540,unripe,unripe
unripe_plum_541,unripe,unripe
unripe_plum_542,unripe,unripe
unripe_plum_543,unripe,unripe
unripe_plum_544,unripe,unripe
unripe_plum_545,unripe,unripe
unripe_plum_546,unripe,unripe
unripe_plum_547,unripe,unripe
unripe_plum_548,unripe,unripe
unripe_plum_549,unripe,unripe
unripe_plum_550,unripe,unripe
unripe_plum_551,unripe,unripe
unripe_plum_552,unripe,unripe
unripe_plum_553,unripe,unripe
unripe_plum_554,unripe,unripe
unripe_plum_555,unripe,unripe
unripe_plum_556,unripe,unripe
unripe_plum_557,unripe,unripe
unripe_plum_558,unripe,unripe
unripe_plum_559,unripe,unripe
unripe_plum_560,unripe,unripe
unripe_plum_561,unripe,unripe
unripe_plum_562,unripe,unripe
unripe_plum_563,unripe,unripe
unripe_plum_564,unripe,unripe
unripe_plum_565,unripe,unripe
unripe_plum_566,unripe,unripe
unripe_plum_567,unripe,unripe
unripe_plum_568,unripe,unripe
unripe_plum_569,unripe,unripe
unripe_plum_570,unripe,unripe
unripe_plum_571,unripe,unripe
unripe_plum_572,unripe,unripe
unripe_plum_573,unripe,unripe
unripe_plum_574,unripe,unripe
unripe_plum_575,unripe,unripe
unripe_plum_576,unripe,unripe
unripe_plum_577,unripe,unripe
unripe_plum_578,unripe,unripe
unripe_plum_579,unripe,unripe
unripe_plum_580,unripe,unripe
unripe_plum_581,unripe,unripe
unripe_plum_582,unripe,unripe
unripe_plum_583,unripe,unripe
unripe_plum_584,unripe,unripe
unripe_plum_585,unripe,unripe
unripe_plum_586,unripe,unripe
unripe_plum_587,unripe,unripe
unripe_plum_588,unripe,unripe
unripe_plum_589,unripe,unripe
unripe_plum_590,unripe,unripe
unripe_plum_591,unripe,unripe
unripe_plum_592,unripe,unripe
unripe_plum_593,unripe,unripe
unripe_plum_594,unripe,unripe
unripe_plum_595,unripe,unripe
unripe_plum_596,unripe,unripe
unripe_plum_597,unripe,unripe
unripe_plum_598,unripe,unripe
unripe_plum_599,unripe,unripe
unripe_plum_600,unripe,unripe
unripe_plum_601,unripe,unripe
unripe_plum_602,unripe,unripe
unripe_plum_603,unripe,unripe
unripe_plum_604,unripe,unripe
unripe_plum_605,unripe,unripe
unripe_plum_606,unripe,unripe
unripe_plum_607,unripe,unripe
unripe_plum_608,unripe,unripe
unripe_plum_609,unripe,unripe
unripe_plum_610,unripe,unripe
unripe_plum_611,unripe,unripe
unripe_plum_612,unripe,unripe
unripe_plum_613,unripe,unripe
unripe_plum_614,unripe,unripe
unripe_plum_615,unripe,unripe
unripe_plum_616,unripe,unripe
unripe_plum_617,unripe,unripe
unripe_plum_618,unripe,unripe
unripe_plum_619,unripe,unripe
unripe_plum_620,unripe,unripe
unripe_plum_621,unripe,unripe
unripe_plum_622,unripe,unripe
unripe_plum_623,unripe,unripe
unripe_plum_624,unripe,unripe
unripe_plum_625,unripe,unripe
unripe_plum_626,unripe,unripe
unripe_plum_627,unripe,unripe
unripe_plum_628,unripe,unripe
unripe_plum_629,unripe,unripe
unripe_plum_630,unripe,unripe
unripe_plum_631,unripe,unripe
unripe_plum_632,unripe,unripe
unripe_plum_633,unripe,unripe
unripe_plum_634,unripe,unripe
unripe_plum_635,unripe,unripe
unripe_plum_636,unripe,unripe
unripe_plum_637,unripe,unripe
unripe_plum_638,unripe,unripe
unripe_plum_639,unripe,unripe
unripe_plum_640,unripe,unripe
unripe_plum_641,unripe,unripe
unripe_plum_642,unripe,unripe
unripe_plum_643,unripe,unripe
unripe_plum_644,unripe,unripe
unripe_plum_645,unripe,unripe
unripe_plum_646,unripe,unripe
unripe_plum_647,unripe,unripe
unripe_plum_648,unripe,unripe
unripe_plum_649,unripe,unripe
unripe_plum_650,unripe,unripe
unripe_plum_651,unripe,unripe
unripe_plum_652,unripe,unripe
unripe_plum_653,unripe,unripe
unripe_plum_654,unripe,unripe
unripe_plum_655,unripe,unripe
unripe_plum_656,unripe,unripe
unripe_plum_657,unripe,unripe
unripe_plum_658,unripe,unripe
unripe_plum_659,unripe,unripe
unripe_plum_660,unripe,unripe
unripe_plum_661,unripe,unripe
unripe_plum_662,unripe,unripe
unripe_plum_663,unripe,unripe
unripe_plum_664,unripe,unripe
unripe_plum_665,unripe,unripe
unripe_plum_666,unripe,unripe
unripe_plum_667,unripe,unripe
unripe_plum_668,unripe,unripe
unripe_plum_669,unripe,unripe
unripe_plum_670,unripe,unripe
unripe_plum_671,unripe,unripe
unripe_plum_672,unripe,unripe
unripe_plum_673,unripe,unripe
unripe_plum_674,unripe,unripe
unripe_plum_675,unripe,unripe
unripe_plum_676,unripe,unripe
unripe_plum_677,unripe,unripe
unripe_plum_678,unripe,unripe
unripe_plum_679,unripe,unripe
unripe_plum_680,unripe,unripe
unripe_plum_681,unripe,unripe
unripe_plum_682,unripe,unripe
unripe_plum_683,unripe,unripe
unripe_plum_684,unripe,unripe
unripe_plum_685,unripe,unripe
unripe_plum_686,unripe,unripe
unripe_plum_687,unripe,unripe
unripe_plum_688,unripe,unripe
unripe_plum_689,unripe,unripe
unripe_plum_690,unripe,unripe
unripe_plum_691,unripe,unripe
unripe_plum_692,unripe,unripe
unripe_plum_693,unripe,unripe
unripe_plum_694,unripe,unripe
unripe_plum_695,unripe,unripe
unripe_plum_696,unripe,unripe
unripe_plum_697,unripe,unripe
unripe_plum_698,unripe,unripe
unripe_plum_699,unripe,unripe
unripe_plum_700,unripe,unripe
unripe_plum_701,unripe,unripe
unripe_plum_702,unripe,unripe
unripe_plum_703,unripe,unripe
unripe_plum_704,unripe,unripe
unripe_plum_705,unripe,unripe
unripe_plum_706,unripe,unripe
unripe_plum_707,unripe,unripe
unripe_plum_708,unripe,unripe
unripe_plum_709,unripe,unripe
unripe_plum_710,unripe,unripe
unripe_plum_711,unripe,unripe
unripe_plum_712,unripe,unripe
unripe_plum_713,unripe,unripe
unripe_plum_714,unripe,unripe
unripe_plum_715,unripe,unripe
unripe_plum_716,unripe,unripe
unripe_plum_717,unripe,unripe
unripe_plum_718,unripe,unripe
unripe_plum_719,unripe,unripe
unripe_plum_720,unripe,unripe
unripe_plum_721,unripe,unripe
unripe_plum_722,unripe,unripe
unripe_plum_723,unripe,unripe
unripe_plum_724,unripe,unripe
unripe_plum_725,unripe,unripe
unripe_plum_726,unripe,unripe
unripe_plum_727,unripe,unripe
unripe_plum_728,unripe,unripe
unripe_plum_729,unripe,unripe
unripe_plum_730,unripe,unripe
unripe_plum_731,unripe,unripe
unripe_plum_732,unripe,unripe
unripe_plum_733,unripe,unripe
unripe_plum_734,unripe,unripe
unripe_plum_735,unripe,unripe
unripe_plum_736,unripe,unripe
unripe_plum_737,unripe,unripe
unripe_plum_738,unripe,unripe
unripe_plum_739,unripe,unripe
unripe_plum_740,unripe,unripe
unripe_plum_741,unripe,unripe
unripe_plum_742,unripe,unripe
unripe_plum_743,unripe,unripe
unripe_plum_744,unripe,unripe
unripe_plum_745,unripe,unripe
unripe_plum_746,unripe,unripe
unripe_plum_747,unripe,unripe
unripe_plum_748,unripe,unripe
unripe_plum_749,unripe,unripe
unripe_plum_750,unripe,unripe
unripe_plum_751,unripe,unripe
unripe_plum_752,unripe,unripe
unripe_plum_753,unripe,unripe
unripe_plum_754,unripe,unripe
unripe_plum_755,unripe,unripe
unripe_plum_756,unripe,unripe
unripe_plum_757,unripe,unripe
unripe_plum_758,unripe,unripe
unripe_plum_759,unripe,unripe
unripe_plum_760,unripe,unripe
unripe_plum_761,unripe,unripe
unripe_plum_762,unripe,unripe
unripe_plum_763,unripe,unripe
unripe_plum_764,unripe,unripe
unripe_plum_765,unripe,unripe
unripe_plum_766,unripe,unripe
unripe_plum_767,unripe,unripe
unripe_plum_768,unripe,unripe
unripe_plum_769,unripe,unripe
unripe_plum_770,unripe,unripe
unripe_plum_771,unripe,unripe
unripe_plum_772,unripe,unripe
unripe_plum_773,unripe,unripe
unripe_plum_774,unripe,unripe
unripe_plum_775,unripe,unripe
unripe_plum_776,unripe,unripe
unripe_plum_777,unripe,unripe
unripe_plum_778,unripe,unripe
unripe_plum_779,unripe,unripe
unripe_plum_780,unripe,unripe
unripe_plum_781,unripe,unripe
unripe_plum_782,unripe,unripe
unripe_plum_783,unripe,unripe
unripe_plum_784,unripe,unripe
unripe_plum_785,unripe,unripe
unripe_plum_786,unripe,unripe
unripe_plum_787,unripe,unripe
unripe_plum_788,unripe,unripe
unripe_plum_789,unripe,unripe
unripe_plum_790,unripe,unripe
unripe_plum_791,unripe,unripe
unripe_plum_792,unripe,unripe
unripe_plum_793,unripe,unripe
unripe_plum_794,unripe,unripe
unripe_plum_795,unripe,unripe
unripe_plum_796,unripe,unripe
unripe_plum_797,unripe,unripe
unripe_plum_798,unripe,unripe
unripe_plum_799,unripe,unripe
unripe_plum_800,unripe,unripe
unripe_plum_801,unripe,unripe
unripe_plum_802,unripe,unripe
unripe_plum_803,unripe,unripe
unripe_plum_804,unripe,unripe
unripe_plum_805,unripe,unripe
unripe_plum_806,unripe,unripe
unripe_plum_807,unripe,unripe
unripe_plum_808,unripe,unripe
unripe_plum_809,unripe,unripe
unripe_plum_810,unripe,unripe
unripe_plum_811,unripe,unripe
unripe_plum_812,unripe,unripe
unripe_plum_813,unripe,unripe
unripe_plum_814,unripe,unripe
unripe_plum_815,unripe,unripe
unripe_plum_816,unripe,unripe
unripe_plum_817,unripe,unripe
unripe_plum_818,unripe,unripe
unripe_plum_819,unripe,unripe
unripe_plum_820,unripe,unripe
unripe_plum_821,unripe,unripe
unripe_plum_822,unripe,unripe
unripe_plum_823,unripe,unripe
unripe_plum_824,unripe,unripe
unripe_plum_825,unripe,unripe
unripe_plum_826,unripe,unripe
